canonical_smiles,pert_id,dummy
CCN1C[C@]2(C)CC[C@H](O)[C@]3([C@@H]4C[C@H]5C(O)[C@@H]4[C@](O)(C[C@@H]5OC)[C@H]6C[C@@H]32)C61,BRD-A43849199,1
CC(N\C(Nc1ccncc1)=N\C#N)C(C)(C)C,BRD-A43882281,1
CCOC(=O)C(C)Oc1cccc2c1ccn(CC(=O)Nc1ccc3OCCOc3c1)c2=O,BRD-A43885598,1
Cc1ccccc1N1CCN(CC1)S(=O)(=O)CC12CCC(C[C@@H]1NC(=O)[C@@H](N)CCS(C)(=O)=O)C2(C)C,BRD-A43930669,1
COc1ccc2CC3N(CCc4cc(OC)c(OC)cc34)Cc2c1OC,BRD-A43940795,1
CCOc1ccccc1OC(C2CNCCO2)c3ccccc3,BRD-A43974499,1
NC1C[C@H]1c1ccccc1,BRD-A43974575,1
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,BRD-A44008656,1
CC(C(O)=O)c1ccc(cc1)N1Cc2ccccc2C1=O,BRD-A44090213,1
CN1C(=O)COc2c1cc(Cl)cc2C(=O)NC1CN2CCC1CC2,BRD-A44133049,1
CNC(=O)C(=O)NCCC1CCCCN1S(=O)(=O)c2ccc(F)cc2C,BRD-A44244100,1
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,BRD-A44448661,1
CC(=O)C(C#N)C(=O)Nc1ccc(OC(F)(F)F)cc1,BRD-A44551378,1
CC(C)C1(NC(=O)C2CC3C(Cc4c[nH]c5cccc3c45)N(C)C2)OC6(O)C7CCCN7C(=O)C(Cc8ccccc8)N6C1=O,BRD-A44701612,1
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(CC21C)c5ccc(cc5)N(C)C,BRD-A44780397,1
CCOC(=O)CCC(=O)OC1C(CC(C)OC1OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)N(C)C,BRD-A44827100,1
CNC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)Nc1cccc2ccccc12,BRD-A44862234,1
CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)c1ccccc1,BRD-A44863528,1
CN(C)[C@H]1[C@@H]2[C@@H](O)C3C(C(=O)c4c(O)ccc(Cl)c4C3=C)C(=O)[C@]2(O)C(=O)C(C(=O)N)C1=O,BRD-A45140972,1
Cc1noc(C)c1C(c2ccccc2)S(=O)(=O)c3ccc(C)cc3,BRD-A45206415,1
CO[C@@H]1C[C@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)O[C@H](C)[C@@H]1O,BRD-A45333398,1
CNC(=O)Nc1ccc(cc1)-c1nc(N2CC3CCC(C2)O3)c2cnn(C3CCC4(CC3)OCCO4)c2n1,BRD-A45498368,1
NC(Cn1ccc(=O)n(Cc2ccccc2C(O)=O)c1=O)C(O)=O,BRD-A45499626,1
CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c1I,BRD-A45543382,1
CCOC(=O)C1=C(N=c2sc(=Cc3cc(OC)c(OC)c(OC)c3)c(=O)n2C1c4cccs4)c5ccccc5,BRD-A45657137,1
CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O,BRD-A45664787,1
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,BRD-A45889380,1
CCN1CC(CCN2CCOCC2)C(C1=O)(c1ccccc1)c1ccccc1,BRD-A46179541,1
CC12C[C@H](O)C3C(CCC4=CC(=O)CCC34C)C1CC[C@]2(O)C(=O)COP(O)(O)=O,BRD-A46186775,1
CC(CN1c2ccccc2Sc2ccccc12)N(C)C,BRD-A46335897,1
C1CN2CC(N=C2S1)c1ccccc1,BRD-A46393198,1
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(CCC5(O)C4CCC3(O)C2)C6=CC(=O)OC6)C(O)C(O)C1O,BRD-A46747628,1
CC1CN(CC(C)O1)S(=O)(=O)c2ccc(cc2)C(=O)/N=c\3/sc4cccc(Cl)c4n3C,BRD-A46802340,1
C/C=C/1\C2Cc3[nH]c(=O)ccc3C1(N)CC(=C2)C,BRD-A47065382,1
CC1(C)C2C[C@@H](O)[C@]3(C)C(CC[C@@]4(C)[C@@H](OC(=O)C=C43)c5ccoc5)[C@@]2(C)CCC1=O,BRD-A47144777,1
CC(=C)[C@@H](CC=C(C)C)C[C@]12C[C@H](CC=C(C)C)C(C)(C)[C@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)C1=O)C2=O,BRD-A47268303,1
Oc1ccc2CC3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)c1[nH]c2ccccc2c1C[C@@]35O,BRD-A47342814,1
CC(O)(CCOP(O)(O)=O)CC(O)=O,BRD-A47441220,1
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,BRD-A47494775,1
COC[C@H]([C@@H](O)[C@@H](O)C(=O)NCC[C@@H](C)c1nc(/C=C/C[C@H]2OC3(C[C@H](O)[C@H]2C)OC([C@@H](C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)/C=C(\C)/C(=C/C=C/C(=C\C#N)/C)/C)OC)[C@@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,BRD-A47513740,1
COc1cc2CCN3CC(CC(C)C)C(=O)CC3c2cc1OC,BRD-A47564106,1
CN(C)CCCC1(OCc2cc(ccc12)C#N)c1ccc(F)cc1,BRD-A47598013,1
CC(C)CC(NC(=O)OCC1c2ccccc2-c3ccccc13)C(=O)O,BRD-A47633927,1
CCCCS(=N)(=O)CC[C@H](N)C(O)=O,BRD-A47706533,1
COc1ccc2C(Cc3ccc(OC)c(O)c3)NCCc2c1,BRD-A47714657,1
CC(C)C(=O)NC(c1ccco1)c2ccc3cccnc3c2O,BRD-A47816767,1
C[C@@H]1CC[C@H]2[C@@H](C)C(OC(=O)CCC(O)=O)OC3O[C@]4(C)CC[C@@H]1[C@@]23OO4,BRD-A47829399,1
CC(Sc1cc(C)c2ccccc2n1)C(=O)Nc3ncc(Cl)cc3Cl,BRD-A47832959,1
CC(C)(C)NCC(O)COc1cccc2[nH]c(cc12)C#N,BRD-A47884604,1
Clc1ccc(cc1)S(=O)(=O)NC2CCCCC2N3CCOCC3,BRD-A48052484,1
OC(CCN1CCCCC1)(C1CCCCC1)c1ccccc1,BRD-A48180038,1
CO[C@@]12[C@@H]3NC3CN1C1=C([C@@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O,BRD-A48237631,1
ON=C1C2CC2(Oc3ccccc13)C(=O)Nc4ccccc4,BRD-A48257147,1
C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c1cccc2CC(C)CNc12,BRD-A48261811,1
COc1cc2C(C)NCCc2cc1O,BRD-A48323445,1
CNCCCN1c2ccccc2S(=O)c2ccc(Cl)cc12,BRD-A48349196,1
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,BRD-A48430263,1
CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C\C=C(C)\[C@@H](OC3C[C@H](OC)C(O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,BRD-A48570745,1
COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,BRD-A48631911,1
CCC(=O)O[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C,BRD-A48720949,1
CNC(=O)[C@H]1O[C@H](C(O)[C@H]1O)n2cnc3c(NCc4cccc(I)c4)ncnc23,BRD-A48809242,1
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(C(=O)c4c(O)cccc4C3=C)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,BRD-A49035384,1
OC(=O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1,BRD-A49046702,1
COc1ccc2CN(C)CCC34C=CC(O)CC4Oc1c23,BRD-A49148672,1
COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,BRD-A49160188,1
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,BRD-A49172652,1
CC(CN(C)C)CN1c2ccccc2Sc2ccccc12,BRD-A49225603,1
CC(C)(Oc1ccc(cc1)C1CC1(Cl)Cl)C(O)=O,BRD-A49358627,1
CC(N)Cn1ccc2cc(F)c(Cl)cc12,BRD-A49370193,1
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,BRD-A49447682,1
Cc1ccc(cc1)S(=O)(=O)N2C(C3CC2C=C3)C(=O)O,BRD-A49581300,1
CC(C)(O)/C=C/C(=O)[C@](C)(O)C1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4C(CC(=O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@@]12C,BRD-A49680073,1
COc1cc(=O)n(C)c2c(OCC(O)C(C)(C)O)cccc12,BRD-A49734948,1
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,BRD-A49765801,1
Fc1ccccc1C(=O)C(CN1CCOCC1)c1ccccc1,BRD-A49848186,1
C[N+]1([O-])[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1,BRD-A49906757,1
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,BRD-A50157456,1
CO[C@@H]1C[C@H](CC(C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O,BRD-A50287119,1
CCCCC(C)(O)CC=C[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,BRD-A50310035,1
Cc1cccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)c1,BRD-A50311610,1
CC1(CCCN1)c1nc2c(cccc2[nH]1)C(N)=O,BRD-A50364343,1
COc1ccc(cc1)C(=O)NC(c2ccc(OC)c(OC)c2)c3cc(Cl)c4cccnc4c3O,BRD-A50388635,1
OCC(O)CONC(=O)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,BRD-A50454580,1
Nc1c(c(nn1-c1c(Cl)cc(cc1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F,BRD-A50675702,1
Oc1ccc(cc1)C1CNCCc2c(Cl)c(O)c(O)cc12,BRD-A50684349,1
[O-][N+](=O)c1cc(NC(=S)NC(NC(=O)C(c2ccccc2)c2ccccc2)C(Cl)(Cl)Cl)ccc1F,BRD-A50737080,1
O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,BRD-A50764878,1
Fc1ccc(cc1)C(=O)C(CN1CCCC1)c1ccccc1,BRD-A50774520,1
OC(CSc1nc(c(o1)c2ccccc2)c3ccccc3)CC(O)c4ccc(cc4)[N+](=O)[O-],BRD-A50796384,1
CC[C@@]12CCC3C(CCC4=CC(=O)CC[C@H]34)C2CC[C@@]1(O)C#C,BRD-A50928468,1
CC[C@@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(=O)(=O)C)C(=O)OC(C)C)NCC(N)CS,BRD-A50934474,1
CCC(C)C(NCC(Cc1ccc(O)cc1)NC(=O)C1CCCN1C(=O)C(CCCNC(N)=N)NC(=O)C(CCCNC(N)=N)NC(=O)OC(C)(C)C)C(=O)NC(CC(C)C)C(O)=O,BRD-A50984182,1
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+](=O)[O-],BRD-A51182606,1
CCOC1O[C@@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O,BRD-A51233382,1
CC(=O)O[C@@]1(CC[C@@H]2[C@@H]3C=C(Cl)C4=CC(=O)C5CC5[C@]4(C)[C@@H]3CC[C@]12C)C(C)=O,BRD-A51294525,1
CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C,BRD-A51382177,1
COc1ccc2[C@H](OC(=O)c2c1OC)C1N(C)CCc2cc3OCOc3c(OC)c12,BRD-A51393488,1
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC12,BRD-A51410489,1
O=C1CC(CC2=C1C1(CCCC1)NC(Nc1nc3ccccc3o1)=N2)c1ccccc1,BRD-A51666293,1
COc1ccc(CNC2CC2c2ccc(Br)cc2)c(Cl)c1OC,BRD-A51696495,1
COc1ccc(cc1)C(CN(C)C)C1(O)CCCCC1,BRD-A51714012,1
C1CN(CC1C1CCCCC1)c1nc(nnc1-c1ccccc1)-c1ccccn1,BRD-A51777634,1
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,BRD-A51820102,1
OC(CN1CCN(CC1)c1cccc(Cl)c1)C(c1ccccc1)c1ccccc1,BRD-A51829654,1
CC(N)Cc1cccc(c1)C(F)(F)F,BRD-A51916548,1
OC(=O)CCCC=CCC1COC(OC1c2ccccc2O)C(F)(F)F,BRD-A51929314,1
CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(ccc12)C(F)(F)F,BRD-A51964809,1
CC(C)(C)CCN1C[C@H]2C(CNC(=O)c3cc(Cl)cc(Cl)c3)[C@H]2C1,BRD-A52172093,1
CC([C@H]1CC[C@@H]2[C@H]3C[C@H]4O[C@@]44[C@@H](O)C=CC(=O)[C@@]4(C)C3CC[C@@]12C)[C@@H]1CC(C)=C(CO)C(=O)O1,BRD-A52193669,1
CCOC(=O)C1C(C(=C(C)N=C1C)C(=O)OCC)c2ccccc2/C=C/C(=O)OC(C)(C)C,BRD-A52282606,1
CC(=O)O[C@@H]1CC2C(C)(C)C=CC(=O)[C@]2(C)C3CC[C@@]4(C)[C@@H](OC(=O)C5OC54[C@]13C)c6ccoc6,BRD-A52326238,1
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](OC5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,BRD-A52530684,1
COc1ccc(cc1O)C(O)CO,BRD-A52530852,1
CN1CCc2cc(Br)c(O)cc2C(C1)c1ccccc1,BRD-A52588987,1
CCC(C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=CC)[C@@](C)(O)[C@@H](C)O)[C@H](C)O,BRD-A52627843,1
CC(C#CCN1CCCC1)N(C)C(C)=O,BRD-A52647795,1
CC1CC2C(C3C=C(COC(=O)c4ccccc4)C(O)C4(O)C(OC(=O)c5ccccc5)C(C)=CC14C3=O)C2(C)C,BRD-A52650764,1
C1CCC(CC1)c1ccc2n3CCNC4CCCc(c34)c2c1,BRD-A52660433,1
Nc1ncnc2n(C3OC4COP(=O)(O)OC4C3O)c(Br)nc12,BRD-A52771319,1
CC(C)c1c(O)ccc2c1CCC3[C@](C)(CCC[C@@]32C)C=O,BRD-A52805806,1
CCCCCCC1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O,BRD-A52886023,1
CN1C2CC[C@@H]1C[C@H](C2)OC(c1ccc(Br)cc1)c1ccc(Br)cc1,BRD-A52933579,1
CCCCC\C=C\C=C1/C(C\C=C\CCCC(O)=O)C=CC1=O,BRD-A52934756,1
CN(C)[C@H]1[C@@H]2C[C@@H]3C(C(=O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,BRD-A52997285,1
CN1c2ccccc2C(NCCCCCCC(O)=O)c2ccc(Cl)cc2S1(=O)=O,BRD-A53077924,1
CC(C)OC(=O)C1=C(C)N=c2sc(=Cc3ccc(OCC(=O)O)cc3)c(=O)n2C1c4ccc(Cl)cc4,BRD-A53107311,1
C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@H]2O,BRD-A53131506,1
CC1C=NC(=N1)S(=O)(=O)N1CC[C@H]2[C@@H]1c1cc(ccc1N(C)[C@H]2CO)C1=CCCCC1,BRD-A53271750,1
CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)C,BRD-A53416814,1
CN(C)CCOC(c1ccccc1)c1ccccc1C,BRD-A53576514,1
Clc1ccc(cc1)C2CC(=O)C=C(SCC(=O)c3ccccc3)S2,BRD-A53746180,1
CCCNC(C)C(=O)Nc1ccccc1C,BRD-A53952395,1
CN1c2ccccc2C(NCCCCCCC(=O)NO)c2ccc(Cl)cc2S1(=O)=O,BRD-A54024781,1
CN(C(Cc1ccc(cc1)c2ccccc2)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)O)C(=O)c5cc(C)cc(C)c5,BRD-A54029483,1
CC(OC(=O)C1=NNC(=O)CC1)C(=O)c2cc(C)n(c2C)c3ccc(OC(F)F)cc3,BRD-A54077041,1
CC(=O)NC(c1ccco1)c1cc(Cl)c2cccnc2c1O,BRD-A54194844,1
CNC(C)C(O)c1ccccc1,BRD-A54236247,1
CCN1C[C@]2(C)CC[C@H](O)[C@]3([C@@H]2C[C@H]4C13)[C@@H]5C[C@H](O)[C@H]6C[C@]45[C@H](O)C6=C,BRD-A54445976,1
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3C(=O)C[C@]12C,BRD-A54487287,1
Cc1ccc2n3CCNC4CCCc(c34)c2c1,BRD-A54490543,1
O=C(O[C@H]1CN2CCC1CC2)C1NCc2ccccc2[C@@H]1c1ccccc1,BRD-A54596827,1
CC(=O)NC(c1cccs1)c1cc(Br)c2cccnc2c1O,BRD-A54632525,1
CCC(=O)OC(Cc1ccccc1)(C(C)CN(C)C)c1ccccc1,BRD-A54635441,1
CN1CC(CC2C1Cc3c[nH]c4cccc2c34)C(=O)NC5(C)OC6(O)C7CCCN7C(=O)C(Cc8ccccc8)N6C5=O,BRD-A54845972,1
CCOC(=O)c1cncn1C(C)c1ccccc1,BRD-A54880345,1
COc1ccc(C2CC(=NCCS2)c2c(O)cc(C)oc2=O)c(OC)c1,BRD-A54927599,1
O=C1C2CC=CCC2C(=O)N1C3CC(=O)C4OCC3O4,BRD-A55142378,1
CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,BRD-A55272860,1
CC(N(Cc1ccccc1)Cc1ccccc1)C(=O)c1ccc(OCc2ccccc2)cc1,BRD-A55317422,1
CC(NCC(O)CP(=O)(O)CC1CCCCC1)c2ccc(Cl)c(Cl)c2,BRD-A55369275,1
C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@@H]2O,BRD-A55393291,1
CC(=O)O[C@H]1[C@@H](O)C2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C,BRD-A55416093,1
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O,BRD-A55424491,1
Cc1ccccc1OCC(O)CO,BRD-A55469827,1
Oc1ccc2CC3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)\C(C[C@@]35O)=C\c1ccccc1,BRD-A55484088,1
Oc1nc2SC3C4CCC(C4)C3C(c2s1)c5cccnc5,BRD-A55554369,1
CCCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,BRD-A55565369,1
CC[C@]1(O)CC2CN(C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,BRD-A55594068,1
COc1ccc(C(O)CNC(C)C)c(F)c1OC,BRD-A55609290,1
CC1CNCCN1S(=O)(=O)c2cccc3cnccc23,BRD-A55756846,1
CC(C)CCCC(C)CCCC(C)CCC/C(=C/CC1=C(C)C(=O)c2ccccc2C1=O)/C,BRD-A55815733,1
COc1cc(NC(C)CCCN)c2ncccc2c1,BRD-A55913614,1
CC(\C=C\c1cccc(Oc2ccc(F)cc2)c1)N(O)C(N)=O,BRD-A55946879,1
COc1ccc2nc([nH]c2c1)S(=O)Cc1ncc(C)c(OC)c1C,BRD-A55962179,1
CCOc1ccccc1NC(=O)C(C)Oc2ccc(OC)cc2,BRD-A56001686,1
OC(=O)CNC(=O)C(CS)Cc1ccccc1,BRD-A56012032,1
CCCNC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](C(C)CC)C(=O)N2CCC[C@H]2C(=O)OC,BRD-A56020723,1
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,BRD-A56245458,1
CC(N(O)C(N)=O)c1cc2ccccc2s1,BRD-A56359832,1
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)C3(F)[C@@H](O)C[C@]12C,BRD-A56470328,1
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO,BRD-A56518012,1
CCC(C)SSc1ncc[nH]1,BRD-A56592690,1
NS(=O)(=O)c1cc2c(NC(CSCC=C)NS2(=O)=O)cc1Cl,BRD-A56675431,1
C[C@H]1O[C@@H](OC2CC(O)C(C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)C=CC=CCCC=CC=CC=CC=C2)C(=O)O)[C@@H](O)[C@@H](N)[C@@H]1O,BRD-A56702968,1
CO[C@H]1\C=C/C=C(C)/C[C@H](C)[C@H](O)[C@H](C)\C=C(C)\C=C(OC)\C(=O)OC1[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](O)[C@H](C)[C@H](O1)C(C)C,BRD-A56798952,1
CNS(=O)(=O)c1ccc(cc1S(=O)c2ccccc2C(=O)O)C(F)(F)F,BRD-A56800788,1
ON1C(Nc2ccccc2C1=O)c3ccc(o3)c4ccccc4F,BRD-A56831909,1
COc1ccc2n([Mg]n3c(nc4cc(OC)ccc34)S(=O)Cc5ncc(C)c(OC)c5C)c(nc2c1)S(=O)Cc6ncc(C)c(OC)c6C,BRD-A56892734,1
Nc1ncnc2n(cnc12)C1CCCO1,BRD-A56987319,1
CO[C@@H]1[C@@H](O)[C@H](C)O[C@H](O[C@H]2CC[C@@]3(C=O)[C@H](CCC4C3CC[C@]5(C)[C@H](CC[C@]45O)C6=CC(=O)OC6)C2)[C@H]1O,BRD-A57089740,1
COC(=O)C1=C(C)NC2=C(C1c3ccccc3)C(=O)CC(C2)c4ccc(Cl)cc4,BRD-A57107094,1
CN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,BRD-A57133233,1
CCNC(=O)[C@H]1O[C@H](C(O)C1O)n1cnc2c(N)nc(NCCc3ccc(CCC(O)=O)cc3)nc12,BRD-A57152259,1
CC(C)=CCC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O,BRD-A57226833,1
C/C=C(\C)/C(=O)OC1CCC(=O)OC1\C=C\C(O)C(C)O,BRD-A57300602,1
CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,BRD-A57382968,1
Clc1cc(NC(=O)c2ccccn2)ccc1N1C(=O)CC(C1=O)c1ccccc1,BRD-A57457122,1
CNCCCC1(OCc2cc(ccc12)[N+]#[C-])c1ccc(F)cc1,BRD-A57905915,1
CC(=O)NC1CCSC1=O,BRD-A57957888,1
COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C,BRD-A58048407,1
CCCCNC(=O)C1Cc2ccccc2N1C(=O)C(N)CC,BRD-A58157837,1
CC(NC(=NC#N)Nc1ccncc1)C(C)(C)C,BRD-A58207013,1
CC1(C)[C@H](O)C=C[C@]2(C)C3CC[C@@]4(C)[C@@H](OC(=O)C=C4[C@]3(C)OC(=O)CC12)c5ccoc5,BRD-A58269583,1
CC(N)C1CCC(CC1)C(=O)Nc2ccncc2,BRD-A58280226,1
OC(CCN1CCOCC1)(C2CCCCC2)c3ccc(Cl)cc3,BRD-A58482795,1
CO[C@H]1CC(O[C@H]2[C@@H](C)\C=C\C=C3/CO[C@@H]4C(=N/O)\C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\C=C2/C)O[C@@]2(CC[C@H](C)[C@H](O2)C2CCCCC2)C5)[C@]34O)O[C@@H](C)C1O,BRD-A58564983,1
CCCC1O[C@@H]2C[C@H]3[C@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,BRD-A58753560,1
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,BRD-A58767537,1
NC[C@H]1O[C@H](OC2[C@@H](N)C[C@@H](N)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,BRD-A58837096,1
COc1ccc(cc1)N(C(C(=O)NC2CCCCC2)c3cccnc3)C(=O)CCl,BRD-A58924247,1
CS(=O)CCCCN=C=S,BRD-A58955223,1
CC1C=NC(=N1)S(=O)(=O)N1CC[C@H]2[C@@H]1c1cc(ccc1N(C)[C@@H]2CO)-c1ccccc1F,BRD-A59046243,1
FC(F)(F)c1ccc(cc1)C(=O)C(CN1CCOCC1)c1ccccc1,BRD-A59145032,1
CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,BRD-A59174698,1
CC1CCCCC1NC(=O)c2cnn3c(cc(nc23)c4ccccc4)C(F)(F)F,BRD-A59193861,1
CCOc1ccccc1OCC1CNCCO1,BRD-A59198242,1
CN1C(CC(O)c2ccccc2)CCCC1CC(O)c3ccccc3,BRD-A59215453,1
CCC1NC(=O)c2cc(c(Cl)cc2N1)S(N)(=O)=O,BRD-A59303141,1
NC(=O)C1C(=O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)C3C(=O)[C@]2(O)C1=O,BRD-A59431241,1
CC(=O)OC[C@@]12CCC(=CC2O[C@@H]3[C@H](O)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@]1(C)C53CO5)C,BRD-A59728941,1
C\C=C1/C(=O)CC2C3CCC4=CC(=O)CC[C@@]4(C)C3CC[C@@]12C,BRD-A59808129,1
